Origin URL,Name,Average_score,Number_of_reviewers,Variety,Aroma,Taste,Finish,Maturation,Volume,Action_price,Contains_colouring,Product description,Distillery,Distillery_status,Distillery_founding_year,Taste_list,Taste_sentence,Alcohol_content_percent,Country,Region
https://www.whisky.de/shop/en/product/Terence-Hill-by-St-Kilian-Mild.html?&searchorigin=2&preisMaxOverride=385,Terence Hill by St. Kilian - Mild,3.1,44.0,unknown,"Fruity-sweet with tropical fruits, pineapple and plantain. Vanilla and creamy caramel in the background, plus a hint of syrup and warming, spicy oak notes.",Again tropical with vanilla and caramelised brown sugar in combination with pineapple and banana. Plus oak spice and a pinch of cocoa.,"Long after pineapple cream and dark caramel, as well as dry oak and cocoa.",,0.7,39.9,False,"After the Bud Spencer bottle, the Terence Hill whisky from St. Kilian completes the '4 Fists for a Hallelujah'. With the new bottlings, the second of the literally quick-witted actors also got his place on a St. Kilian bottle from the Lower Franconian distillery. For this, St. Kilian's own whisky from former rum casks was married with triple-distilled bourbon barrel-matured Irish whiskey from the stocks of the Great Northern Distillery in Dundalk.
Distributor
St. Kilian Distillers GmbH Hauptstr. 1-5 63924 Rüdenau/DE
Designation
Whisky
Country of origin
Germany", St. Kilian,Open,2016,['Fruit\n Pineapple\n Sweet'],"Fruit
 Pineapple
 Sweet",46.0,Germany,
https://www.whisky.de/shop/en/product/AnCnoc-18-Years.html?&searchorigin=2&preisMaxOverride=385,AnCnoc 18 Years,4.3,44.0,single malt,"Spices and the sweetness of dried fruit. All framed by white chocolate, oranges and oily leather.","Full of spices, fruit cake and candied lemon. Notes of vanilla, honey and caramel in the finish.",Peppery at first. Then sweet and soft.,Sherry and bourbon casks,0.7,118.5,False,"Unlike the younger standard bottlings, the 18-year-old AnCnoc also matured in sherry casks. The Highland single malt Scotch whisky is neither chill-filtered nor coloured and comes in a slim tube.
Distributor
Joh. Eggers Sohn GmbH Speicher I Konsul-Smidt-Str. 8 J 28217 Bremen /DE
Designation
Whisky
Country of origin
Scotland", AnCnoc / Knockdhu,Open,1894,['Spices\n Sweet\n Sherry'],"Spices
 Sweet
 Sherry",46.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Bunnahabhain-Whisky-de-exclusive-10Y-2012-2022.html?&searchorigin=2&preisMaxOverride=385,Bunnahabhain 'Whisky.de exclusive' 10 Years 2012/2022,4.4,45.0,single malt,Islay,1st Fill Sherry Butt,,,0.7,69.9,False,"This Bunnahabhain was bottled exclusively for Whisky.de. It belongs to Signatory's Un-Chillfiltered range, in which the whiskies are not chill-filtered. So that it does not become cloudy, it was bottled with a strong 46% vol. This makes the Single Malts particularly intense in the Taste. The Bunnahabhain was matured in a first-fill sherry butt.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Bunnahabhain,Open,1881,['Sherry\n Oak\n Sweet'],"Sherry
 Oak
 Sweet",46.0,Scotland,Islay
https://www.whisky.de/shop/en/product/Tullibardine-The-Murray-Triple-Wood-30-Years-Whisky-de-2007-2023.html?&searchorigin=2&preisMaxOverride=385,Tullibardine The Murray Triple Wood '30 Years Whisky.de' 2007/2023,4.3,31.0,single malt,Sweet aromas and fruity accents of honey and apricots.,"Floral with elderberry notes and honeysuckle, plus facets of baked apples and some caramel.",Highlands,,0.7,49.9,False,"This Tullibardine was bottled exclusively for Whisky.de's 30th anniversary and received a finish in a combination of three types of casks. It was finished in Moscatel, White Port and Sauternes casks. The limited edition was named after Sir William Murray, the second Marquess of Tullibardine, who fought for the Jacobites in the Battle of Sheriffmuir on the Ochil Hills above the Tullibardine distillery on 13 November 1715, and was distilled back in 2007.
Distributor
Terroirs Distillers 71150 Chagny /FR
Designation
Whisky
Country of origin
Scotland", Tullibardine,Open,1949,['Sweet\n Honey\n Herbs\n Sherry'],"Sweet
 Honey
 Herbs
 Sherry",46.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Glenmorangie-The-Nectar-16-Years.html?&searchorigin=2&preisMaxOverride=385,Glenmorangie The Nectar 16 Years,4.3,35.0,single malt,Complex with sweet flavours and a surprising spiciness reminiscent of a dessert in a glass.,"Mild, complex and pleasantly sweet with fine accents of butter biscuits, orange syrup and spicy facets. Honey notes, nutmeg and aniseed follow.",Highlands,,0.7,64.9,True,"Glenmorangie The Nectar is the successor to the popular Glenmorangie Nectar d'or, which has a new cask composition as well as an age statement. The new version of the Single Malt Whisky is matured for a total of 16 years and finished in various wine casks, including Sauternes and Monbazillac from France, Moscatel from Spain and Tokaji from Hungary. The design of the bottle and outer packaging has also been revised and is now based on the style of the Glenmorangie core range.
Distributor
MHCS 9 avenue de Champagne 51200 Epernay /FR
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Glenmorangie,Open,1843,['Sweet\n Spices\n Zitrus\n Sherry'],"Sweet
 Spices
 Zitrus
 Sherry",46.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Ondjaba-Triple-Grain.html?&searchorigin=2&preisMaxOverride=385,Ondjaba Triple Grain,4.4,45.0,grain,"Nutty and soft after cereals, cigar tobacco and intense spices.","Virgin Oak, Red Wine Barrels",,,0.7,69.9,False,"The Ondjaba Triple Grain Whiskey comes from Namibia and consists of very special grains. One of the grains is mahangu (pearl millet), which is a staple food for much of Namibia's population. The malt is dried over elephant dung instead of peat, as is customary in Scotland. Under the hot Namibian sun, the whiskey matures in fresh oak barrels as well as in the company's own former wine barrels.
Distributor
Whiskymax Import Industriestraße 18 63533 Mainhausen/DE
Designation
Whiskey
Country of origin
Namibia",unknown,Closed,,['Spices\n Herb\n Tobacco\n Sherry'],"Spices
 Herb
 Tobacco
 Sherry",46.0,,
https://www.whisky.de/shop/en/product/Finlaggan-Sherry-Finish.html?&searchorigin=2&preisMaxOverride=385,Finlaggan Sherry Finish,3.8,32.0,single malt,Full peat smoke and strong ripe fruit. Old leather and some fresh tobacco.,Strong smoke with fruity notes and sea salt with oranges and dried fruits.,Long and warming with even more smoke and fruit.,Finish in sherry casks,0.7,44.9,True,"Finlaggan Sherry Finish is a Single Malt distilled on Islay, whereby the distillery remains a secret. The Single Malt was allowed to mature in sherry casks.
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color",unknown,Closed,,['Peat Smoke\n Herb\n Sherry'],"Peat Smoke
 Herb
 Sherry",46.0,,
https://www.whisky.de/shop/en/product/Bushmills-Malaga-Cask-Finish-14-Years.html?&searchorigin=2&preisMaxOverride=385,Bushmills Malaga Cask Finish 14 Years,4.3,52.0,single malt,"Intense notes of sweet honey, vanilla and mandarin, underlaid with warm spices.","Mango, pineapple and apricot with hints of ginger, cinnamon, milk chocolate, vanilla and warm caramel. Fine oak and floral notes follow.","Long-lasting, spicy and intense with vanilla, apricot and mandarin.",,0.7,57.9,True,"This 14-year-old Bushmills is triple-distilled and undergoes a special maturation process. The single malt whiskey is first matured in first and second fill bourbon barrels and then refined for 12 months in rare Malaga wine barrels. The finish gives the whiskey its ruby red colour and flavours of exotic summer fruits, which are combined with warm and spicy wood notes.
Distributor
Old Bushmills Distillery Co. Ltd. 2 Distillery Road BT57 8XH Bushmills Antrim /IE
Designation
Whiskey
Country of origin
Ireland
Colouring
Caramel color", Bushmills,Open,1784,['Fruit\n Sweet\n Vanilla\n Sherry'],"Fruit
 Sweet
 Vanilla
 Sherry",40.0,Ireland,
https://www.whisky.de/shop/en/product/Bladnoch-17Y-2018.html?&searchorigin=2&preisMaxOverride=385,Bladnoch 17 Years 2018,4.3,15.0,single malt,"Full and aromatic of dried fruit, sweet cherries, toffee, vanilla and coffee. Accompanied by sweet, spicy oak.","Soft and flavoursome with plums, orange marmalade and cherries. Light notes of liquorice and cinnamon follow.",Medium length. Dried fruit with peppery notes.,Bourbon and Californian red wine barrels,0.7,128.5,False,"The Bladnoch distillery experienced a rebirth 200 years after it was founded with the relaunch of its Single Malts. This Single Malt matured for 17 years in the best bourbon casks. The final maturation took place for 2 to 2.5 years in fresh Californian red wine casks.
Limited to 6,000 bottles!
Distributor
ALBA Import OHG Alte Dorfstraße 33 21640 Nottensdorf
Designation
Whisky
Country of origin
Scotland", Bladnoch,Open,1817,['Cherry\n Fruit\n Spices\n Sherry'],"Cherry
 Fruit
 Spices
 Sherry",46.7,Scotland,Lowlands
https://www.whisky.de/shop/en/product/Glenglassaugh-12-Years.html?&searchorigin=2&preisMaxOverride=385,Glenglassaugh 12 Years,4.2,69.0,single malt,"Sweet notes of ripe apricots and figs merge with toasted vanilla and tropical flora, carried by a warm sea breeze.","Candied pistachios, dates and sweet figs spread the Taste of morello cherries and whipped cream, enriched with fresh coastal air.",Highlands,,0.7,49.9,False,"The 12-year-old Glenglassaugh is the flagship of the coastal distillery's newly designed core range and has been matured in a combination of bourbon, sherry and red wine casks. The Single Malt reflects Glenglassaugh's maritime distillery character.
The Glenglassaugh Distillery is located at the eastern end of Sandend Bay in Aberdeenshire, Scotland and was founded in 1875 by Col. James Moir. In 1892 Glenglassaugh was sold to Highland Distillers. Today, the distillery belongs to the Brown-Forman Group, which is responsible for brands such as Jack Daniel's and Glendronach, among others.
Distributor
Brown-Forman Netherlands B.V., Keizersgracht 683, 1017 DW, Amsterdam, Netherlands
Designation
Whisky
Country of origin
Scotland", Glenglassaugh,Open,1875,['Sweet\n Sherry\n Fruit'],"Sweet
 Sherry
 Fruit",45.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Sailor-s-Home-The-Journey.html?&searchorigin=2&preisMaxOverride=385,Sailor's Home - The Journey,4.3,30.0,blended,Butterscotch with hints of toasted oak and notes of dark rum.,Toffee with molasses and balanced malt notes.,Ripe banana and vanilla notes.,,0.7,43.9,False,"The Journey' from Sailor's Home now comes up with a new batch. Irish malt whiskey, finally matured in Jamaica rum casks, and Irish whiskey, which was first transferred to fresh American oak and then to Bourbon barrels, are married here. The independent company Sailor's Home is located in Limerick, Ireland, and is named after a local refuge and home for travelling sailors founded in 1856.
Distributor
Alba Import Alte Dorfstr.33 21640 Nottensdorf /DE
Designation
Whiskey
Country of origin
Ireland",unknown,Closed,,['Caramel\n Sweet\n Oak'],"Caramel
 Sweet
 Oak",43.0,,
https://www.whisky.de/shop/en/product/Glenmorangie-Original-12-Years.html?&searchorigin=2&preisMaxOverride=385,Glenmorangie Original 12 Years,4.2,20.0,single malt,Citrus fruits with accents of oranges and ripe peaches. Notes of mild vanilla round off the flavour.,"Mild attack with sweet hints of vanilla and honey that slowly unfold on the palate. Complex with floral fruitiness of oranges, renewed notes of peach embedded in the initial sweetness.",Medium length with orange and peach notes.,First fill bourbon and designer casks made from air-dried American oak,0.7,46.9,True,"The predecessor to this Glenmorangie bottling is one of the best-selling Single Malts in Scotland. The original successor will be no less popular due to its 2-year longer maturation period and is now available with 12 years of maturation instead of the original 10 years. The cask composition has also changed slightly and now consists of first fill Bourbon casks and special designer casks made from air-dried American oak from the Ozark Mountains in the USA.
Distributor
MHCS 9 avenue de Champagne 51200 Epernay /FR
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Glenmorangie,Open,1843,['Vanilla\n Sweet\n Honey'],"Vanilla
 Sweet
 Honey",40.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Cragganmore-Distillers-Edition.html?&searchorigin=2&preisMaxOverride=385,Cragganmore Distillers Edition,4.2,32.0,single malt,"Soft and complex, immediately sweet, with accents of wine and fruit, then fuller and later with a hint of smoke.","Firm and slightly oily, initially sweet notes, then again juicy hints of wine and fruit. Balanced, light wood spice follows.","Medium length, sparkling, dry and pleasantly spicy; the oak finishes with nuances of vanilla and cocoa.","American Oak refill barrels, then in aged port and re-charred American oak barrels with heavily re-charred new AO ends.",0.7,49.9,True,"This Distillers Edition from the Cragganmore distillery was first matured in refill American oak casks and then in matured port and re-charred American oak casks, with heavily re-charred new AO ends. The intense Single Malt is particularly suitable as a gift idea for advanced whisky lovers.
Distributor
DBBV Molenwerf 12 1014 BG /NL
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Cragganmore,Open,1869,['Fruit\n Sweet\n Sherry'],"Fruit
 Sweet
 Sherry",40.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Scarabus-Batch-Strength.html?&searchorigin=2&preisMaxOverride=385,Scarabus Batch Strength,4.1,36.0,single malt,Maritime with Islay peat smoke and sea salt.,"Warming leather notes and sweet vanilla, plus a little liquorice.",Long lasting and smoky-maritime with some vanilla.,,0.7,41.9,False,"Scarabus is the name of a mystical place on the Scottish island of Islay and means 'a rocky place'. The Single Malt of the independent bottler Hunter Laing from Glasgow is named after this place. For the Batch Strength Edition, a small selection of casks is bottled with a higher alcohol content of 57% vol. The typical Islay profile of the whisky thus becomes even more intense and full-bodied.
Distributor
Hunter Laing & Co. LTD Glasgow G3 6AX/GB
Designation
Whisky
Country of origin
Scotland",unknown,Closed,,['Seaweed\n Peat Smoke\n Maritime Notes'],"Seaweed
 Peat Smoke
 Maritime Notes",57.0,,
https://www.whisky.de/shop/en/product/Campbeltown-Loch.html?&searchorigin=2&preisMaxOverride=385,Campbeltown Loch,4.1,108.0,blended malt,Distinct buttery notes and a characteristic hint of sea salt together with notes of ginger bread and pecan pie.,"Creamy coffee, salted caramel, date syrup and crystallised brown sugar combine with subtle accents of peat smoke.",Persistent with peat smoke. A pleasant leathery note develops over time.,Bourbon and sherry barrel,0.7,42.9,False,"All five malts from the three distilleries in the Campbeltown region were used for the Campbeltown Loch. The whisky was bottled in casks at the Springbank distillery and consists exclusively of whisky from each of Campbeltown's five whisky brands: Springbank, Hazelburn, Longrow, Kilkerran and Glen Scotia. The small town of Campbeltown was the centre of Scottish whisky production in the 19th century. Today, there are only three distilleries left, two of which are owned by Springbank.
Distributor
Hanseatische Weinhandels GmbH Lukas-Welser-Str. 9 28309 Bremen /DE
Designation
Whisky
Country of origin
Scotland", Springbank,Open,1828,['Sweet\n Peat Smoke\n Honey\n Sherry'],"Sweet
 Peat Smoke
 Honey
 Sherry",46.0,Scotland,Campbeltown
